player_id,short_name,fifa_version,long_name,height_cm,overall,age,nationality_name,pace,shooting,passing,dribbling,defending,physic
225849,M. Dittgen,24.0,Maximilian Dittgen,182,66,28,Germany,79.0,62.0,57.0,67.0,51.0,74.0
225881,R. Coronel,24.0,Ramón David Coronel Gómez,172,66,32,Paraguay,62.0,34.0,51.0,51.0,66.0,74.0
225996,E. Janža,24.0,Erik Janža,175,66,30,Slovenia,60.0,50.0,65.0,63.0,61.0,67.0
226811,F. Soldano,24.0,Franco Soldano,180,66,28,Argentina,69.0,62.0,54.0,63.0,44.0,73.0
226924,R. Kerschbaum,24.0,Roman Kerschbaum,180,66,29,Austria,63.0,65.0,65.0,64.0,63.0,71.0
227235,K. Kerschbaumer,24.0,Konstantin Kerschbaumer,179,66,31,Austria,71.0,65.0,64.0,67.0,60.0,72.0
227499,P. Stronati,24.0,Patrizio Stronati,193,66,28,Czech Republic,59.0,33.0,43.0,44.0,66.0,78.0
227675,M. Johnson,24.0,Marvin Nicholas Johnson,178,66,32,England,76.0,61.0,63.0,66.0,59.0,67.0
227866,P. Kirkevold,24.0,Pål Alexander Kirkevold,185,66,32,Norway,59.0,66.0,62.0,63.0,33.0,77.0
227998,D. Badji,24.0,Dominique Badji,183,66,30,Senegal,74.0,61.0,53.0,66.0,38.0,75.0
228454,M. Ofkir,24.0,Mohamed Ofkir,176,66,26,Norway,84.0,62.0,57.0,67.0,30.0,60.0
228672,M. Rivera,24.0,Robinson Manuel Rivera Zúñiga,176,66,27,Chile,67.0,61.0,63.0,67.0,43.0,56.0
229037,Borja Valle,24.0,Borja Valle Balonga,177,66,30,Spain,69.0,68.0,64.0,67.0,45.0,62.0
229045,A. Kanté,24.0,Aboubakary Kanté,184,66,28,Gambia,91.0,65.0,57.0,66.0,23.0,74.0
229477,M. Bähre,24.0,Mike-Steven Bähre,179,66,27,Germany,74.0,62.0,65.0,69.0,56.0,65.0
229702,J. Mees,24.0,Joshua Mees,180,66,27,Germany,71.0,63.0,63.0,69.0,21.0,55.0
229713,J. Bizama,24.0,José Carlos Bizama Venegas,178,66,29,Chile,77.0,45.0,59.0,61.0,63.0,73.0
229947,Romário Baldé,24.0,Romário Baldé,182,66,26,Guinea Bissau,78.0,64.0,55.0,71.0,31.0,69.0
230150,Luís Machado,24.0,Luís Miguel Vieira Babo Machado,171,66,30,Portugal,82.0,61.0,60.0,67.0,30.0,61.0
230210,Eder Pinhanços,24.0,Eder Adolfo Pinhanços Dias,178,66,27,Brazil,47.0,31.0,47.0,41.0,73.0,57.0
230268,Estevãtinho,24.0,Estevão Danilo Rios Chiamulera,178,66,31,Brazil,44.0,57.0,73.0,65.0,27.0,57.0
230287,Adão Morrinhos,24.0,Adão Douglas Morrinhos Paes,177,66,31,Brazil,67.0,72.0,54.0,65.0,23.0,57.0
230450,Breno Laranjeiro,24.0,Breno Vicente Laranjeiro Rosan,181,66,23,Brazil,70.0,56.0,67.0,67.0,41.0,55.0
230476,Lucas Medeirão,24.0,Lucas Luciano Medeirão Hoffman,179,66,27,Brazil,57.0,66.0,60.0,68.0,34.0,57.0
230607,Y. Deichmann,24.0,Yannick Deichmann,178,66,28,Germany,78.0,61.0,64.0,68.0,60.0,78.0
230755,J. Moya,24.0,Jonathan Alonso Moya Aguilar,185,66,31,Costa Rica,66.0,65.0,53.0,60.0,41.0,68.0
231094,J. Rojas,24.0,Juan Diego Rojas Caicedo,167,66,30,Ecuador,86.0,65.0,56.0,69.0,33.0,62.0
231574,E. Sánchez,24.0,Erwin Junior Sánchez Paniagua,182,66,30,Bolivia,72.0,65.0,63.0,67.0,47.0,50.0
231587,L. Caicedo,24.0,Luís Alberto Caicedo Mosquera,172,66,27,Colombia,63.0,40.0,57.0,68.0,63.0,74.0
231601,Dalmau,24.0,Adriàn Dalmau Vaquer,182,66,29,Spain,67.0,68.0,52.0,65.0,40.0,57.0
231886,A. Muyl,24.0,Alex Muyl,180,66,27,United States,78.0,59.0,62.0,68.0,62.0,81.0
231897,M. Corboz,24.0,Mael Corboz,180,66,28,United States,77.0,55.0,62.0,67.0,60.0,71.0
232431,L. Crepulja,24.0,Ljuban Crepulja,178,66,29,Croatia,58.0,57.0,61.0,60.0,66.0,68.0
232515,F. Cobos,24.0,Facundo Cobos,178,66,30,Argentina,64.0,48.0,57.0,65.0,63.0,70.0
232535,G. Benítez,24.0,Ángel Guillermo Benítez,170,66,29,Argentina,73.0,48.0,55.0,60.0,66.0,63.0
232596,T. Imai,24.0,今井 智基,178,66,32,Japan,60.0,24.0,48.0,56.0,65.0,76.0
233109,F. Stokkers,24.0,Finn Stokkers,187,66,27,Netherlands,68.0,66.0,44.0,66.0,29.0,71.0
233981,Alan Besseiro,24.0,Alan Jonathan Besseiro Rosa,174,66,31,Brazil,82.0,47.0,60.0,62.0,61.0,63.0
234016,Welliton Helmes,24.0,Welliton Edson Helmes Junqueira,172,66,23,Brazil,71.0,63.0,61.0,71.0,30.0,56.0
234186,Yeon Je Woon,24.0,妍捷安,185,66,28,Korea Republic,64.0,31.0,51.0,50.0,65.0,75.0
234276,Jeong Jae Hee,24.0,정재희 Jae Hee Jeong,174,66,29,Korea Republic,89.0,60.0,57.0,66.0,47.0,67.0
234463,N. Solís,24.0,Nazareno Damián Solís,169,66,29,Argentina,77.0,62.0,61.0,70.0,31.0,38.0
234813,R. Pankov,24.0,Radovan Pankov,185,66,27,Serbia,52.0,27.0,39.0,42.0,67.0,72.0
235005,O. Kakabadze,24.0,Otar Kakabadze,186,66,28,Georgia,79.0,49.0,63.0,66.0,60.0,72.0
235201,N. Siega,24.0,Nicholas Siega,178,66,32,Italy,72.0,58.0,67.0,72.0,62.0,69.0
235465,Seo Young Jae,24.0,서영재 徐永在,182,66,28,Korea Republic,74.0,33.0,53.0,62.0,62.0,62.0
235495,C. Karayel,24.0,Cebrail Karayel,176,66,28,Turkey,72.0,47.0,61.0,67.0,62.0,67.0
236832,M. Mehlem,24.0,Marcel Mehlem,176,66,28,Germany,75.0,55.0,62.0,67.0,63.0,73.0
236997,Cris Salvador,24.0,Cristian Salvador González,183,66,28,Spain,62.0,59.0,62.0,64.0,65.0,76.0
237252,J. Nerwinski,24.0,Jakob Nerwinski,183,66,28,United States,76.0,30.0,53.0,56.0,64.0,74.0
237538,F. Rogić,24.0,Filip Roberto Rogić,182,66,30,Sweden,69.0,59.0,61.0,67.0,61.0,76.0
237989,S. Hanca,24.0,Sergiu Cătălin Hanca,182,66,31,Romania,77.0,65.0,65.0,67.0,59.0,68.0
238450,S. Raggett,24.0,Sean Aidan Raggett,196,66,29,England,43.0,42.0,40.0,42.0,64.0,82.0
238563,D. Wiebe,24.0,Danilo Wiebe,187,66,29,Germany,61.0,44.0,60.0,57.0,66.0,72.0
238605,Klaus,24.0,William Klaus,187,66,29,Brazil,40.0,27.0,40.0,36.0,68.0,70.0
238643,M. Bär,24.0,Marcel Bär,184,66,31,Germany,82.0,64.0,60.0,66.0,40.0,65.0
238647,M. Schröter,24.0,Morris Schröter,183,66,27,Germany,81.0,56.0,60.0,64.0,60.0,68.0
238893,E. Gaggi,24.0,Enzo Gaggi,175,66,25,Argentina,72.0,55.0,63.0,67.0,46.0,53.0
238940,J. Jugas,24.0,Jakub Jugas,186,66,31,Czech Republic,53.0,45.0,51.0,50.0,64.0,75.0
239010,Delmás,24.0,Julián Javier Delmás Germán,173,66,28,Spain,74.0,36.0,55.0,65.0,60.0,68.0
239393,D. Frieser,24.0,Dominik Frieser,176,66,29,Austria,74.0,61.0,63.0,66.0,44.0,69.0
239394,F. Flecker,24.0,Florian Flecker,177,66,27,Austria,84.0,60.0,57.0,68.0,57.0,64.0
239425,C. Kablan,24.0,Chris Kablan,176,66,28,Switzerland,77.0,53.0,59.0,63.0,63.0,63.0
239703,M. Biankadi,24.0,Merveille Biankadi,184,66,28,Germany,76.0,57.0,59.0,68.0,54.0,74.0
239980,O. Popescu,24.0,Ovidiu Marian Popescu,181,66,29,Romania,67.0,59.0,63.0,59.0,64.0,77.0
240176,M. Perg,24.0,Maximiliano Perg Schneider,185,66,31,Uruguay,40.0,30.0,40.0,42.0,66.0,77.0
240207,Liu Yang,24.0,刘洋,184,66,28,China PR,81.0,53.0,56.0,65.0,62.0,70.0
240409,D. Kolovetsios,24.0,Dimitrios Kolovetsios,183,66,31,Greece,52.0,33.0,50.0,50.0,68.0,71.0
240497,I. Wadji,24.0,Ibrahima Wadji,175,66,28,Senegal,90.0,65.0,55.0,69.0,27.0,67.0
240626,M. Solini,24.0,Matteo Solini,186,66,30,Italy,52.0,36.0,42.0,48.0,67.0,70.0
241131,L. Justiniano,24.0,Leonel Justiniano Arauz,172,66,30,Bolivia,61.0,56.0,58.0,63.0,66.0,67.0
241252,Tang Xin,24.0,唐鑫,176,66,32,China PR,76.0,32.0,48.0,61.0,64.0,68.0
241405,R. Ordóñez,24.0,Roberto Javier Ordóñez Ayoví,185,66,38,Ecuador,46.0,68.0,46.0,61.0,22.0,68.0
241652,K. Kabran,24.0,Kevin Alexander Kabran,185,66,29,Sweden,78.0,64.0,59.0,67.0,45.0,73.0
243088,Zhong Yihao,24.0,钟义浩,178,66,27,China PR,77.0,61.0,56.0,68.0,54.0,74.0
243398,C. Braun,24.0,Christopher Braun,181,66,31,Germany,78.0,44.0,59.0,63.0,62.0,70.0
243402,Lisandro Semedo,24.0,Lisandro Pedro Varela Semedo,175,66,27,Cape Verde Islands,80.0,62.0,59.0,68.0,30.0,63.0
243464,J. Stroud,24.0,Jared Presson Stroud,178,66,26,United States,67.0,56.0,63.0,64.0,55.0,66.0
243591,Fernando Andrade,24.0,Fernando Andrade dos Santos,180,66,30,Brazil,67.0,66.0,62.0,66.0,26.0,66.0
243824,Park Soo Il,24.0,Soo Il Park,180,66,27,Korea Republic,75.0,55.0,64.0,66.0,59.0,66.0
243894,B. Stillhart,24.0,Basil Stillhart,177,66,29,Switzerland,65.0,59.0,66.0,65.0,64.0,75.0
244040,P. Schmidt,24.0,Patrick Schmidt,186,66,29,Germany,62.0,66.0,43.0,60.0,28.0,72.0
244085,A. Yıldırım,24.0,Aygün Yıldırım,180,66,28,Germany,75.0,63.0,56.0,70.0,23.0,59.0
244117,É. Vandenabeele,24.0,Éric Vandenabeele,184,66,31,France,38.0,38.0,43.0,49.0,66.0,74.0
244133,A. Rossipal,24.0,Alexander Rossipal,184,66,27,Germany,71.0,46.0,60.0,61.0,62.0,66.0
244398,H. Sy,24.0,Harouna Sy,170,66,27,France,75.0,38.0,52.0,62.0,60.0,71.0
244736,S. Beusnard,24.0,Steeve Beusnard,170,66,31,France,70.0,58.0,66.0,70.0,63.0,53.0
244869,G. Compagnucci,24.0,Gabriel Carlos Compagnucci,178,66,31,Argentina,75.0,58.0,61.0,63.0,59.0,62.0
245399,Aloísio,24.0,Aloísio Souza Genézio,180,66,27,Brazil,65.0,49.0,61.0,65.0,65.0,68.0
245740,C. Ortiz,24.0,Charlis José Ortiz García,181,66,36,Venezuela,66.0,72.0,44.0,57.0,19.0,61.0
245978,B. Tsonev,24.0,Borislav Tsonev,175,66,28,Bulgaria,69.0,59.0,64.0,71.0,45.0,57.0
246056,E. Vega,24.0,Édison Fernando Vega Obando,168,66,33,Ecuador,65.0,51.0,65.0,63.0,64.0,68.0
246390,S. Bjørshol,24.0,Sondre Flem Bjørshol,184,66,29,Norway,76.0,31.0,57.0,61.0,60.0,73.0
247027,Ruan,24.0,Ruan Gregório Teixeira,170,66,28,Brazil,92.0,31.0,60.0,67.0,55.0,66.0
247356,K. Smith,24.0,Kyle Smith,180,66,31,United States,69.0,26.0,50.0,59.0,66.0,72.0
247883,S. Torres,24.0,Saúl Torres Rojas,173,66,33,Bolivia,68.0,29.0,55.0,52.0,62.0,69.0
248080,Filipe Nascimento,24.0,Filipe Guterres Nascimento,175,66,28,Portugal,75.0,59.0,69.0,68.0,53.0,62.0
248091,D. Lazar,24.0,David Beniamin Lazar,185,66,31,Romania,,,,,,
248780,J. Chougrani,24.0,Joris Chougrani,185,66,32,France,72.0,28.0,53.0,58.0,64.0,74.0
250765,B. Cespedes,24.0,Boris Cespedes,181,66,28,Bolivia,66.0,50.0,57.0,64.0,63.0,69.0
250917,J. Gaari,24.0,Juriën Godfried Juan Gaari,181,66,29,Curacao,81.0,40.0,51.0,61.0,64.0,74.0
250918,S. Bakari,24.0,Saïd Bakari,178,66,28,Comoros,84.0,57.0,59.0,66.0,58.0,74.0
251004,Pirulo,24.0,José Antonio Ruiz López,177,66,31,Spain,77.0,64.0,62.0,66.0,26.0,66.0
251026,P. Schwarz,24.0,Petr Schwarz,174,66,31,Czech Republic,69.0,63.0,67.0,65.0,60.0,69.0
251225,C. Fara,24.0,Caín Jair Fara,184,66,29,Argentina,68.0,38.0,52.0,56.0,67.0,67.0
251486,Nené,24.0,Rui Filipe da Cunha Correia,187,66,28,Portugal,63.0,63.0,63.0,65.0,62.0,78.0
251500,P. Koronkiewicz,24.0,Patrick Koronkiewicz,185,66,32,Germany,83.0,61.0,61.0,63.0,58.0,73.0
251610,Manu Justo,24.0,Manuel Justo Román,174,66,27,Spain,72.0,66.0,63.0,65.0,32.0,57.0
252589,N. Pavan,24.0,Nicola Pavan,186,66,30,Italy,69.0,59.0,65.0,66.0,63.0,71.0
253247,M. González,24.0,Marcelo Sebastián González Cabral,170,66,27,Paraguay,78.0,62.0,60.0,66.0,31.0,68.0
253531,E. Chávez,24.0,Edinson José Chávez Quiñónez,168,66,29,Peru,81.0,45.0,53.0,64.0,62.0,62.0
253595,K. Aparicio,24.0,Roberto Efraín Koichi Aparicio Mori,189,66,31,Peru,43.0,46.0,59.0,56.0,67.0,70.0
253620,A. Ojeda,24.0,Ángel Ojeda Allauca,174,66,30,Peru,48.0,40.0,60.0,59.0,62.0,67.0
253777,W. Araujo,24.0,Walter Ramón Araújo Molinas,172,66,27,Paraguay,71.0,68.0,64.0,66.0,26.0,56.0
253864,S. Gutiérrez,24.0,Silvio Patricio Gutiérrez Álvarez,175,66,30,Ecuador,76.0,50.0,59.0,65.0,61.0,69.0
254634,Ó. Hernández,24.0,Óscar Javier Hernández Niño,176,66,30,Venezuela,66.0,49.0,57.0,63.0,64.0,68.0
254677,R. Figueroa,24.0,Richard José Figueroa Avilés,173,66,26,Venezuela,77.0,64.0,60.0,67.0,25.0,53.0
254765,F. Martínez,24.0,Fernando Martínez Rojas,178,66,29,Paraguay,55.0,53.0,54.0,63.0,66.0,68.0
255082,A. Albu,24.0,Cristian Alexandru Albu,185,66,29,Romania,62.0,63.0,62.0,64.0,63.0,77.0
255171,W. Ibarrola,24.0,Wilson Gabriel Ibarrola Caballero,172,66,26,Paraguay,81.0,29.0,52.0,57.0,60.0,59.0
255197,N. Morgantini,24.0,Nicolás Jorge Morgantini,175,66,28,Argentina,77.0,50.0,61.0,66.0,61.0,66.0
255222,D. Díaz,24.0,Diomar Ángel Díaz Calderón,170,66,33,Venezuela,79.0,66.0,63.0,67.0,47.0,66.0
255451,J. Franco,24.0,Juan José Franco Arrellaga,175,66,31,Paraguay,65.0,53.0,59.0,64.0,64.0,58.0
256275,D. Mikić,24.0,Daniel Mikić,180,66,30,Germany,82.0,26.0,42.0,54.0,68.0,68.0
256421,A. Forrest,24.0,Alan Forrest,176,66,26,Scotland,82.0,62.0,61.0,67.0,46.0,55.0
258146,M. Rundić,24.0,Milan Rundić,188,66,31,Serbia,67.0,37.0,41.0,48.0,64.0,75.0
258603,J. Navas,24.0,Julián Alejandro Navas,182,66,29,Argentina,70.0,51.0,57.0,63.0,63.0,66.0
259779,O. Noronha,24.0,Osnar Noronha Montani,181,66,31,Peru,61.0,69.0,46.0,61.0,20.0,59.0
260517,W. Quiñónez,24.0,Wilson Daniel Quiñonez,187,66,34,Paraguay,,,,,,
260894,Sávio,24.0,Sávio Antônio Alves,175,66,28,Brazil,71.0,36.0,54.0,62.0,64.0,60.0
261523,N. Cova,24.0,Néstor José Gabriel Cova Meneses,162,66,28,Venezuela,71.0,27.0,54.0,54.0,61.0,45.0
262491,Iker Seguín,24.0,Iker Seguín Cid,183,66,33,Spain,69.0,57.0,67.0,63.0,60.0,54.0
262685,Leândro,24.0,Leândro Rossi Pereira,175,66,34,Brazil,65.0,67.0,63.0,73.0,29.0,51.0
262902,V. Sapina,24.0,Vinko Sapina,194,66,28,Germany,54.0,45.0,59.0,63.0,63.0,80.0
263808,G. Sazdağı,24.0,Gökhan Sazdağı,179,66,28,Turkey,69.0,64.0,62.0,66.0,53.0,62.0
264775,V. Rodríguez,24.0,Vicente Bautista Rodríguez Cedeño,177,66,28,Venezuela,66.0,58.0,63.0,66.0,66.0,66.0
265447,C. Torrejón,24.0,Claudio Torrejón Tineo,179,66,30,United States,58.0,50.0,61.0,62.0,65.0,70.0
265472,G. Arévalos,24.0,Gustavo Ariel Arévalos Jara,178,66,38,Paraguay,,,,,,
266386,J. Cedeño,24.0,Henrys Junior Alcalá Cedeño,178,66,31,Venezuela,67.0,67.0,65.0,67.0,58.0,64.0
268673,A. Iovine,24.0,Alessio Iovine,174,66,32,Italy,63.0,54.0,65.0,69.0,57.0,58.0
268780,M. Muntari,24.0,Mohammed Muntari,192,66,29,Qatar,63.0,66.0,48.0,60.0,27.0,70.0
269289,Y. Baldé,24.0,Yasser Baldé,190,66,30,France,53.0,33.0,35.0,42.0,67.0,77.0
270741,N. Sadaoui,24.0,Noah Wail Sadaoui,180,66,29,Morocco,84.0,62.0,57.0,67.0,31.0,65.0
273640,N. Covic,24.0,Nemanja Čović,185,66,32,Serbia,64.0,67.0,54.0,60.0,33.0,65.0
273766,I. Hesar,24.0,Ibrahim Hesar,183,66,29,Argentina,63.0,56.0,64.0,68.0,40.0,45.0
274123,J. Páez,24.0,Jorge Alberto Páez Santamaría,173,66,27,Venezuela,70.0,64.0,64.0,69.0,48.0,47.0
275547,D. Balestrero,24.0,Davide Balestrero,187,66,27,Italy,66.0,67.0,65.0,64.0,63.0,75.0
276523,D. Puclin,24.0,David Puclin,175,66,31,Croatia,64.0,51.0,62.0,63.0,64.0,65.0
277820,N. Lahmadi,24.0,Noah Lahmadi,173,65,18,France,67.0,60.0,66.0,66.0,58.0,60.0
266448,A. van Axel Dongen,24.0,Amourrichio Van Axel Dongen,175,65,18,Netherlands,81.0,59.0,57.0,68.0,29.0,59.0
259356,C. Chukwuemeka,24.0,Carney Chibueze Chukwuemeka,187,65,19,England,64.0,59.0,64.0,71.0,50.0,58.0
269116,K. Lisztes,24.0,Krisztián Lisztes,183,65,18,Hungary,71.0,64.0,58.0,67.0,34.0,58.0
270208,A. Gray,24.0,Archie Gray,187,65,17,England,70.0,60.0,65.0,69.0,62.0,62.0
271800,Y. Minteh,24.0,Yankuba Minteh,180,65,18,Gambia,88.0,54.0,54.0,70.0,23.0,44.0
272981,S. Vos,24.0,Silvano Cliff Robbie Vos,180,65,18,Netherlands,75.0,51.0,60.0,62.0,65.0,64.0
256420,M. Fofana,24.0,Malick Martin Fofana,169,65,18,Belgium,80.0,56.0,59.0,74.0,25.0,38.0
270292,G. Rukavina,24.0,Gabrijel Rukavina,180,65,19,Croatia,87.0,55.0,51.0,72.0,24.0,55.0
266474,C. Çanak,24.0,Cihan Çanak,175,65,18,Belgium,80.0,58.0,63.0,71.0,39.0,50.0
267974,M. Meerdink,24.0,Mexx Meerdink,183,65,19,Netherlands,62.0,65.0,50.0,61.0,32.0,66.0
268116,T. Rothe,24.0,Tom Rothe,192,65,18,Germany,67.0,41.0,57.0,58.0,60.0,73.0
270109,Martim Neto,24.0,Martim Carvalho Neto,181,65,20,Portugal,73.0,61.0,61.0,70.0,51.0,61.0
272317,D. Martínez,24.0,David Enmanuel Martínez Morales,178,65,17,Venezuela,63.0,62.0,56.0,71.0,26.0,44.0
273752,W. Goes,24.0,Wouter Goes,187,65,19,Netherlands,67.0,31.0,49.0,58.0,67.0,63.0
274082,A. Matturro,24.0,Alan Matturro Romero,189,65,18,Uruguay,68.0,30.0,50.0,53.0,66.0,65.0
275019,E. Diop,24.0,Edan Diop,173,65,18,France,69.0,59.0,62.0,67.0,40.0,49.0
278008,Garriel,24.0,Iván Garriel Múñoz,177,65,18,Spain,73.0,35.0,52.0,63.0,62.0,52.0
247172,J. Durán,24.0,Jhon Jáder Durán Palacio,187,65,19,Colombia,78.0,65.0,48.0,65.0,25.0,71.0
252897,C. Ramsay,24.0,Calvin William Ramsay,177,65,19,Scotland,76.0,43.0,60.0,66.0,56.0,66.0
259054,Tiago Morais,24.0,Tiago Fontoura Fonseca Morais,171,65,19,Portugal,77.0,65.0,58.0,71.0,24.0,47.0
264869,F. Lemaréchal,24.0,Félix Lemaréchal,180,65,19,France,61.0,54.0,64.0,65.0,60.0,67.0
265595,S. Vignato,24.0,Samuele Vignato,172,65,19,Italy,69.0,59.0,60.0,74.0,34.0,42.0
266891,M. Lazetić,24.0,Marko Lazetić,192,65,19,Serbia,68.0,65.0,53.0,65.0,34.0,67.0
268903,R. Mundle,24.0,Romaine Mundle,172,65,20,England,79.0,56.0,58.0,72.0,38.0,53.0
270865,Diego Callai,24.0,Diego Callai Silva,190,65,18,Brazil,,,,,,
271172,R. Pop,24.0,Rareș Mihai Pop,177,65,18,Romania,77.0,58.0,60.0,66.0,24.0,44.0
275231,A. Bobek,24.0,Aleksander Bobek,196,65,19,Poland,,,,,,
275254,S. Nhaga,24.0,Serif Nhaga,170,65,17,Portugal,71.0,48.0,58.0,66.0,59.0,57.0
257207,M. Šviderský,24.0,Martin Šviderský,181,65,20,Slovakia,66.0,43.0,61.0,62.0,63.0,62.0
258377,A. Németh,24.0,András Németh,187,65,20,Hungary,76.0,62.0,44.0,65.0,20.0,68.0
258507,Obrador,24.0,Rafael Obrador Burguera,182,65,19,Spain,79.0,31.0,48.0,57.0,61.0,63.0
259750,I. Matanović,24.0,Igor Matanović,194,65,20,Germany,70.0,63.0,51.0,63.0,33.0,70.0
260141,C. Cîrjan,24.0,Cătălin Cîrjan,174,65,20,Romania,59.0,59.0,65.0,68.0,51.0,38.0
263397,A. Minda,24.0,Alan Steve Minda García,170,65,20,Ecuador,82.0,53.0,58.0,67.0,50.0,50.0
263421,L. Coulibaly,24.0,Lasso Coulibaly,176,65,20,Ghana,90.0,52.0,56.0,69.0,34.0,60.0
263953,S. Edozie,24.0,Samuel Edozie,181,65,20,England,79.0,56.0,56.0,70.0,28.0,47.0
264438,Gabri Martínez,24.0,Gabriel Martínez Aguilera,185,65,20,Spain,76.0,60.0,60.0,67.0,30.0,52.0
264588,L. Marquines,24.0,Luis Miguel Marquines Preciado,187,65,20,Colombia,,,,,,
266304,G. Cittadini,24.0,Giorgio Cittadini,180,65,21,Italy,56.0,28.0,39.0,40.0,68.0,65.0
268300,K. Kelsy,24.0,Kevin Jesús Kelsy Genez,193,65,18,Venezuela,79.0,64.0,47.0,58.0,28.0,54.0
269397,L. Hey,24.0,Lucas Hey,189,65,20,Denmark,62.0,41.0,55.0,60.0,65.0,64.0
272777,B. Humphreys,24.0,Bashir Humphreys,187,65,20,England,65.0,31.0,51.0,55.0,66.0,61.0
274212,Pau Sans,24.0,Pau Sans López,175,65,18,Spain,77.0,66.0,55.0,67.0,21.0,55.0
274231,O. Perea,24.0,Óscar Andrés Perea Abonce,180,65,17,Colombia,69.0,59.0,54.0,70.0,24.0,48.0
276688,D. Krastev,24.0,Dimo Krastev,195,65,20,Bulgaria,68.0,45.0,57.0,57.0,66.0,66.0
277310,O. Liimatta,24.0,Otso Liimatta,169,65,18,Finland,71.0,53.0,67.0,68.0,45.0,40.0
277597,F. González,24.0,Facundo González,193,65,20,Uruguay,57.0,31.0,50.0,46.0,66.0,65.0
246682,K. Dembélé,24.0,Karamoko Kader Dembélé,167,65,20,England,83.0,59.0,58.0,70.0,16.0,40.0
248586,O. Hindrich,24.0,Otto Hindrich,193,65,20,Romania,,,,,,
251689,N. Lang,24.0,Niklas Lang,185,65,21,Germany,70.0,22.0,40.0,51.0,66.0,63.0
253969,L. Hjelde,24.0,Leo Fuhr Hjelde,188,65,19,Norway,71.0,32.0,56.0,60.0,64.0,67.0
257399,W. Faghir,24.0,Wahidullah Faghir,186,65,19,Denmark,68.0,66.0,47.0,65.0,27.0,66.0
259551,T. Milanese,24.0,Tommaso Milanese,173,65,20,Italy,71.0,55.0,66.0,70.0,50.0,55.0
261335,K. Kesler-Hayden,24.0,Kaine Kessler Hayden,175,65,20,England,78.0,48.0,58.0,64.0,59.0,60.0
261495,S. Coulibaly,24.0,Soumaila Coulibaly,190,65,19,France,62.0,36.0,50.0,60.0,63.0,67.0
261772,T. Arconte,24.0,Taïryk Arconte,181,65,19,France,71.0,66.0,59.0,68.0,28.0,58.0
263413,R. Šimić,24.0,Roko Šimić,190,65,19,Croatia,64.0,66.0,59.0,63.0,30.0,71.0
264027,S. Delaye,24.0,Sacha Delaye,171,65,21,France,63.0,52.0,63.0,71.0,54.0,47.0
267900,M. Luciano,24.0,Martín Abel Luciano,177,65,19,Argentina,81.0,32.0,52.0,55.0,61.0,58.0
268396,D. Pizarro,24.0,Damián Pizarro,187,65,18,Chile,81.0,58.0,44.0,67.0,19.0,71.0
270335,Arnau Solà,24.0,Arnau Solà Mateu,179,65,20,Spain,63.0,26.0,50.0,56.0,64.0,54.0
270518,E. Tchato,24.0,Enzo Tchato Mbiayi,182,65,20,Cameroon,71.0,44.0,57.0,62.0,63.0,60.0
270608,Y. Yarmoliuk,24.0,Yehor Yarmoliuk,180,65,19,Ukraine,66.0,58.0,66.0,67.0,45.0,58.0
271628,B. Palacios,24.0,Brahian Palacios Alzate,178,65,20,Colombia,76.0,58.0,56.0,65.0,37.0,62.0
271741,P. Mercado,24.0,Patrik Kleiver Mercado Altamirano,175,65,19,Ecuador,72.0,54.0,57.0,65.0,57.0,56.0
273657,J. Vélez,24.0,Jhon Jaider Vélez Carey,178,65,19,Colombia,63.0,50.0,61.0,61.0,51.0,63.0
274128,J. Torres,24.0,Jhojan Torres,178,65,18,Colombia,55.0,40.0,60.0,54.0,61.0,63.0
274230,Jader,24.0,Jader Barbosa da Silva Gentil,173,65,19,Brazil,67.0,64.0,62.0,68.0,36.0,47.0
275042,A. Salazar,24.0,Andrés Salazar Osorio,182,65,20,Colombia,74.0,35.0,57.0,59.0,60.0,63.0
275102,S. Magassa,24.0,Soungoutou Magassa,188,65,19,France,53.0,48.0,62.0,60.0,65.0,61.0
275208,G. Doué,24.0,Guéla Doué,186,65,20,Côte d'Ivoire,61.0,32.0,47.0,57.0,65.0,66.0
275248,T. Helguera,24.0,Thiago Helguera Merello Volante,179,65,17,Uruguay,71.0,44.0,57.0,63.0,60.0,64.0
275520,Manu Bueno,24.0,Manuel Bueno Sebastián,178,65,18,Spain,63.0,60.0,58.0,65.0,61.0,57.0
275688,B. Betancor,24.0,Bruno Emanuel Betancor Baeza,190,65,19,Uruguay,60.0,66.0,42.0,55.0,26.0,66.0
276443,D. Veroli,24.0,Davide Veroli,188,65,20,Italy,67.0,44.0,50.0,56.0,64.0,67.0
277769,F. Zuccon,24.0,Federico Zuccon,188,65,20,Italy,71.0,54.0,67.0,66.0,63.0,67.0
253089,Ł. Bejger,24.0,Łukasz Bejger,190,65,21,Poland,78.0,31.0,51.0,55.0,65.0,65.0
253970,C. Barron,24.0,Connor Barron,175,65,20,Scotland,70.0,57.0,64.0,62.0,60.0,71.0
255998,J. Quiñonez,24.0,Joshué Jampier Quiñónez Rodriguez,181,65,22,Ecuador,56.0,32.0,52.0,50.0,65.0,65.0
257078,S. Doucouré,24.0,Siriné Doucouré,193,65,21,France,55.0,62.0,48.0,60.0,25.0,72.0
258033,O. Rekik,24.0,Omar Rekik,186,65,21,Tunisia,68.0,38.0,55.0,59.0,63.0,69.0
